sentence_idx,word,tag
371,",",O
371,уважаеми,O
371,колеги,O
371,",",O
371,за,O
371,мен,O
371,е,O
371,изключително,O
371,унизително,O
371,да,O
371,слушам,O
371,това,O
371,",",O
371,което,O
371,последните,O
371,минути,O
371,се,O
371,случва,O
371,в,O
371,парламентарната,O
371,зала,O
371,и,O
371,след,O
371,вчерашния,O
371,ден,O
371,",",O
371,който,O
371,касаеше,O
371,един,O
371,тревожен,O
371,въпрос,O
371,за,O
371,целия,O
371,свят,O
371,",",O
371,ние,O
371,сме,O
371,изпаднали,O
371,тука,O
371,…,O
371,Аз,O
371,не,O
371,знам,O
371,кой,O
371,се,O
371,опитва,O
371,да,O
371,повдига,O
371,нивото,O
371,на,O
371,дебата,O
371,–,O
371,то,O
371,няма,O
371,дебат,O
371,",",O
371,има,O
371,караница,O
371,–,O
371,грозна,O
371,",",O
371,неподходяща,O
371,за,O
371,хора,O
371,",",O
371,избрани,O
371,с,O
371,народното,O
371,доверие,O
371,",",O
371,неподходяща,O
371,за,O
371,светостта,O
371,на,O
371,тази,O
371,зала,O
371,и,O
371,за,O
371,тази,O
371,трибуна,O
371,",",O
371,от,O
371,която,O
371,са,O
371,се,O
371,изказвали,O
371,колоси,O
371,",",O
371,които,O
371,имат,O
371,",",O
371,за,O
371,разлика,O
371,от,O
371,нас,O
371,вероятно,O
371,",",O
371,сериозна,O
371,роля,O
371,в,O
371,историята,O
371,на,O
371,нашия,O
371,народ,O
371,и,O
371,нашата,O
371,нация,O
371,.,O
372,И,O
372,Ви,O
372,моля,O
372,",",O
372,даже,O
372,тук,O
372,му,O
372,казах,O
372,на,O
372,господин,O
372,Свиленски,B-PER
372,",",O
372,да,O
372,турим,O
372,един,O
372,кантар,O
372,накрая,O
372,",",O
372,да,O
372,се,O
372,премерим,O
372,колко,O
372,килограма,O
372,е,O
372,всяка,O
372,група,O
372,",",O
372,да,O
372,направим,O
372,точни,O
372,изчисления,O
372,",",O
372,да,O
372,покажем,O
372,таблица,O
372,и,O
372,съобразно,O
372,килограмите,O
372,всичко,O
372,ще,O
372,се,O
372,уреди,O
372,.,O
373,Освен,O
373,това,O
373,искам,O
373,да,O
373,кажа,O
373,:,O
373,кой,O
373,си,O
373,въобразява,O
373,кои,O
373,са,O
373,най-важните,O
373,комисии,O
373,в,O
373,този,O
373,парламент,O
373,",",O
373,на,O
373,какво,O
373,основание,O
373,?,O
374,Тук,O
374,видяхте,O
374,ли,O
374,как,O
374,се,O
374,сгъна,O
374,цялото,O
374,човечество,O
374,при,O
374,един,O
374,медицински,O
374,проблем,O
374,за,O
374,две,O
374,години,O
374,",",O
374,или,O
374,го,O
374,забравихте,O
374,много,O
374,бързо,O
374,?,O
374,!,O
375,И,O
375,сега,O
375,решихте,O
375,кои,O
375,са,O
375,най-важните,O
375,комисии,O
375,",",O
375,кои,O
375,са,O
375,най-умните,O
375,хора,O
375,",",O
375,кои,O
375,са,O
375,най-важните,O
375,хора,O
375,",",O
375,колко,O
375,трябва,O
375,да,O
375,има,O
375,там,O
375,членове,O
375,!,O
376,Колеги,O
376,",",O
376,нека,O
376,да,O
376,се,O
376,поглеждаме,O
376,сутрин,O
376,в,O
376,огледалото,O
376,.,O
377,Много,O
377,от,O
377,Вас,O
377,трудно,O
377,прочитат,O
377,това,O
377,",",O
377,което,O
377,са,O
377,им,O
377,написали,O
377,от,O
377,тази,O
377,трибуна,O
377,.,O
378,Неудобно,O
378,ми,O
378,е,O
378,да,O
378,ги,O
378,слушам,O
378,.,O
379,Така,O
379,че,O
379,",",O
379,уважаеми,O
379,господин,O
379,Председател,O
379,",",O
379,нека,O
379,да,O
379,прекратим,O
379,този,O
379,недостоен,O
379,дебат,O
379,–,O
379,той,O
379,даже,O
379,не,O
379,е,O
379,детски,O
379,",",O
379,той,O
379,е,O
379,сурово,O
379,инфантилен,O
379,за,O
379,българския,O
379,парламент,O
379,.,O
380,Благодаря,O
380,Ви,O
380,.,O
381,(,O
381,Ръкопляскания,O
381,от,O
381,„,B-ORG
381,БСП,I-ORG
381,за,I-ORG
381,България,I-ORG
381,“,I-ORG
381,.,O
381,),O
382,Единадесет,O
382,минути,O
382,–,O
382,без,O
382,удължаването,O
382,",",O
382,около,O
382,петнадесет,O
382,.,O
383,Благодаря,O
383,Ви,O
383,",",O
383,господин,O
383,Председател,O
383,.,O
384,Уважаеми,O
384,господин,O
384,Председател,O
384,",",O
384,уважаеми,O
384,колеги,O
384,!,O
385,Първо,O
385,",",O
385,на,O
385,последния,O
385,репликиращ,O
385,",",O
385,както,O
385,Вие,O
385,казахте,O
385,",",O
385,с,O
385,цялото,O
385,ми,O
385,уважение,O
385,към,O
385,Вас,O
385,–,O
385,БСП,B-ORG
385,имаше,O
385,80,O
385,депутати,O
385,в,O
385,44,O
385,-,O
385,тото,O
385,Народно,O
385,събрание,O
385,",",O
385,което,O
385,изкара,O
385,четири,O
385,години,O
385,",",O
385,господин,O
385,Чолаков,B-PER
385,.,O
386,И,O
386,знаете,O
386,ли,O
386,колко,O
386,председателски,O
386,места,O
386,имаше,O
386,в,O
386,комисии,O
386,?,O
386,!,O
387,Три,O
387,!,O
388,Осемдесет,O
388,депутати,O
388,–,O
388,три,O
388,комисии,O
388,!,O
389,Нали,O
389,говорим,O
389,за,O
389,принципи,O
389,?,O
389,!,O
390,Второ,O
390,",",O
390,ако,O
390,си,O
390,пуснете,O
390,видеозаписите,O
390,от,O
390,заседание,O
390,на,O
390,Народното,B-ORG
390,събрание,I-ORG
390,–,O
390,Четиридесет,O
390,и,O
390,четвъртото,O
390,",",O
390,ще,O
390,видите,O
390,как,O
390,право,O
390,вкарахте,O
390,България,B-ORG
390,по,O
390,нанадолнището,O
390,с,O
390,Вашето,O
390,мнозинство,O
390,с,O
390,липса,O
390,на,O
390,всякакви,O
390,дискусии,O
390,.,O
391,Един,O
391,път,O
391,съм,O
391,Ви,O
391,го,O
391,казвал,O
391,тук,O
391,по,O
391,време,O
391,на,O
391,бюджетно,O
391,обсъждане,O
391,–,O
391,понеже,O
391,каза,O
391,господин,O
391,Балабанов,B-PER
391,„,O
391,най-важният,O
391,закон,O
391,“,O
391,",",O
391,нали,O
391,–,O
391,Вие,O
391,мълчахте,O
391,–,O
391,пак,O
391,ще,O
391,повторя,O
391,тази,O
391,фраза,O
391,на,O
391,Илф,B-PER
391,и,O
391,Петров,B-PER
391,„,O
391,като,O
391,архиерей,O
391,на,O
391,прием,O
391,“,O
391,.,O
392,И,O
392,накрая,O
392,",",O
392,свършват,O
392,минутите,O
392,на,O
392,опозицията,O
392,",",O
392,става,O
392,тука,O
392,Вашият,O
392,председател,O
392,на,O
392,група,O
392,",",O
392,чука,O
392,картата,O
392,царствено,O
392,в,O
392,трибуната,O
392,",",O
392,всички,O
392,му,O
392,ръкопляскате,O
392,и,O
392,с,O
392,валяка,O
392,на,O
392,мнозинството,O
392,…,O
392,–,O
392,от,O
392,това,O
392,страдаше,O
392,и,O
392,ДПС,B-ORG
392,",",O
392,страдаше,O
392,и,O
392,БСП,B-ORG
392,.,O
393,Но,O
393,не,O
393,–,O
393,това,O
393,беше,O
393,фалшиво,O
393,спазване,O
393,на,O
393,закона,O
393,",",O
393,един,O
393,параван,O
393,",",O
393,така,O
393,наречената,O
393,фасадна,O
393,демокрация,O
393,–,O
393,да,O
393,Ви,O
393,припомня,O
393,тази,O
393,фраза,O
393,.,O
394,Така,O
394,че,O
394,аз,O
394,не,O
394,искам,O
394,да,O
394,влизам,O
394,в,O
394,дебати,O
394,.,O
395,Не,O
395,искам,O
395,на,O
395,никого,O
395,…,O
395,Да,O
395,обърна,O
395,внимание,O
395,",",O
395,сериозно,O
395,",",O
395,понеже,O
395,тук,O
395,господин,O
395,Балабанов,B-PER
395,си,O
395,позволи,O
395,",",O
395,искам,O
395,от,O
395,тази,O
395,трибуна,O
395,да,O
395,Ви,O
395,поздравя,O
395,за,O
395,вчерашното,O
395,изказване,O
395,по,O
395,време,O
395,на,O
395,големия,O
395,сериозен,O
395,дебат,O
395,",",O
395,но,O
395,понякога,O
395,се,O
395,налага,O
395,човек,O
395,да,O
395,бъде,O
395,малко,O
395,по-остър,O
395,",",O
395,за,O
395,да,O
395,се,O
395,усетим,O
395,накъде,O
395,отиваме,O
395,.,O
396,Така,O
396,че,O
396,",",O
396,пак,O
396,казвам,O
396,",",O
396,с,O
396,цялото,O
396,ми,O
396,уважение,O
396,към,O
396,всички,O
396,колеги,O
396,",",O
396,не,O
396,ми,O
396,напомняйте,O
396,миналото,O
396,",",O
396,близкото,O
396,",",O
396,защото,O
396,ние,O
396,сме,O
396,го,O
396,изстрадали,O
396,четири,O
396,години,O
396,",",O
396,познаваме,O
396,го,O
396,много,O
396,добре,O
396,–,O
396,правилата,O
396,",",O
396,процентите,O
396,",",O
396,комисиите,O
396,и,O
396,накрая,O
396,валякът,O
396,върви,O
396,отгоре,O
396,",",O
396,и,O
396,законите,O
396,",",O
396,които,O
396,се,O
396,приемаха,O
396,в,O
396,това,O
396,Четиридесет,B-ORG
396,и,I-ORG
396,четвърто,I-ORG
396,народно,I-ORG
396,събрание,I-ORG
396,",",O
396,са,O
396,образец,O
396,за,O
396,антизаконотворчество,O
396,.,O
397,Ще,O
397,има,O
397,диалог,O
397,–,O
397,поздравявам,O
397,още,O
397,веднъж,O
397,господин,O
397,Христо,B-PER
397,Иванов,I-PER
397,за,O
397,това,O
397,",",O
397,което,O
397,каза,O
397,",",O
397,трябва,O
397,да,O
397,има,O
397,диалог,O
397,",",O
397,но,O
397,недейте,O
397,се,O
397,подиграва,O
397,и,O
397,с,O
397,мола,O
397,",",O
397,колеги,O
397,.,O
398,За,O
398,първи,O
398,път,O
398,преговори,O
398,се,O
398,водеха,O
398,пред,O
398,очите,O
398,на,O
398,цялата,O
398,нация,O
398,!,O
399,Пред,O
399,очите,O
399,на,O
399,цялата,O
399,нация,O
399,!,O
400,(,O
400,Ръкопляскания,O
400,от,O
400,„,B-ORG
400,БСП,I-ORG
400,за,I-ORG
400,България,I-ORG
400,“,I-ORG
400,",",O
400,„,B-ORG
400,Продължаваме,I-ORG
400,Промяната,I-ORG
400,“,I-ORG
400,.,O
400,),O
401,Това,O
401,е,O
401,истината,O
401,!,O
402,Благодаря,O
402,Ви,O
402,",",O
402,господин,O
402,Председател,O
402,.,O
403,Благодаря,O
403,Ви,O
403,",",O
403,господин,O
403,Чолаков,B-PER
403,.,O
404,Имате,O
404,думата,O
404,за,O
404,дуплика,O
404,",",O
404,професор,O
404,Михайлов,B-PER
404,.,O
405,Благодаря,O
405,Ви,O
405,",",O
405,господин,O
405,Председател,O
405,.,O
406,Професор,O
406,Михайлов,B-PER
406,",",O
406,с,O
406,цялото,O
406,ми,O
406,уважение,O
406,към,O
406,Вас,O
406,.,O
407,Наистина,O
407,",",O
407,както,O
407,каза,O
407,госпожа,O
407,Василева,B-PER
407,",",O
407,това,O
407,е,O
407,принципен,O
407,въпрос,O
407,.,O
408,Аз,O
408,се,O
408,радвам,O
408,",",O
408,колеги,O
408,",",O
408,че,O
408,стана,O
408,тази,O
408,дискусия,O
408,в,O
408,зала,O
408,",",O
408,за,O
408,да,O
408,може,O
408,да,O
408,си,O
408,поговорим,O
408,за,O
408,принципите,O
408,и,O
408,за,O
408,това,O
408,",",O
408,че,O
408,принципът,O
408,в,O
408,началото,O
408,на,O
408,това,O
408,Народно,O
408,събрание,O
408,беше,O
408,парламентарната,O
408,група,O
408,на,O
408,ГЕРБ-СДС,B-ORG
408,да,O
408,получи,O
408,шест,O
408,или,O
408,седем,O
408,председателски,O
408,места,O
408,на,O
408,комисии,O
408,",",O
408,ако,O
408,не,O
408,се,O
408,лъжа,O
408,",",O
408,защото,O
408,такава,O
408,е,O
408,била,O
408,парламентарната,O
408,практика,O
408,и,O
408,защото,O
408,така,O
408,се,O
408,е,O
408,правило,O
408,винаги,O
408,.,O
409,Местата,O
409,в,O
409,парламентарните,O
409,комисии,O
409,",",O
409,включително,O
409,председателските,O
409,",",O
409,следват,O
409,пропорциите,O
409,на,O
409,парламентарните,O
409,групи,O
409,.,O
410,Колеги,O
410,от,O
410,ПП,B-ORG
410,",",O
410,пък,O
410,и,O
410,изобщо,O
410,от,O
410,мнозинството,O
410,",",O
410,Вие,O
410,представяте,O
410,ли,O
410,си,O
410,как,O
410,щеше,O
410,да,O
410,работи,O
410,Народното,B-ORG
410,събрание,I-ORG
410,",",O
410,ако,O
410,тогава,O
410,беше,O
410,спазен,O
410,този,O
410,принцип,O
410,?,O
411,Вчера,O
411,си,O
411,говорихме,O
411,:,O
411,„,O
411,Ама,O
411,Вие,O
411,трябва,O
411,да,O
411,се,O
411,покаете,O
411,",",O
411,ама,O
411,Вие,O
411,трябва,O
411,да,O
411,се,O
411,разкаете,O
411,“,O
411,",",O
411,тоест,O
411,Вие,O
411,го,O
411,казвахте,O
411,на,O
411,нас,O
411,.,O
412,Вие,O
412,представяте,O
412,ли,O
412,си,O
412,как,O
412,щеше,O
412,да,O
412,работи,O
412,Народното,B-ORG
412,събрание,I-ORG
412,",",O
412,ако,O
412,бяхте,O
412,спазили,O
412,принципа,O
412,?,O
413,Колеги,O
413,",",O
413,обръщам,O
413,внимание,O
413,",",O
413,че,O
413,една,O
413,работа,O
413,",",O
413,като,O
413,тръгне,O
413,накриво,O
413,",",O
413,върви,O
413,накриво,O
413,",",O
413,докато,O
413,не,O
413,се,O
413,оправи,O
413,.,O
414,Един,O
414,процес,O
414,",",O
414,като,O
414,започне,O
414,с,O
414,грях,O
414,",",O
414,той,O
414,до,O
414,края,O
414,свършва,O
414,с,O
414,грях,O
414,.,O
415,Този,O
415,консенсус,O
415,",",O
415,за,O
415,който,O
415,сега,O
415,много,O
415,интересно,O
415,започна,O
415,да,O
415,се,O
415,пледира,O
415,тук,O
415,от,O
415,парламентарната,O
415,трибуна,O
415,",",O
415,може,O
415,да,O
415,започне,O
415,да,O
415,се,O
415,изправя,O
415,",",O
415,колеги,O
415,",",O
415,ако,O
415,наистина,O
415,се,O
415,вслушате,O
415,в,O
415,тези,O
415,предложения,O
415,",",O
415,които,O
415,бяха,O
415,направени,O
415,.,O
416,Преразгледайте,O
416,цялата,O
416,система,O
416,",",O
416,няма,O
416,срамно,O
416,",",O
416,няма,O
416,страшно,O
416,.,O
417,Нека,O
417,опозицията,O
417,да,O
417,си,O
417,получи,O
417,председателските,O
417,места,O
417,",",O
417,които,O
417,ѝ,O
417,се,O
417,полагат,O
417,по,O
417,парламентарен,O
417,обичай,O
417,",",O
417,и,O
417,да,O
417,видите,O
417,как,O
417,всички,O
417,неща,O
417,ще,O
417,започнат,O
417,да,O
417,се,O
417,случват,O
417,едно,O
417,по,O
417,едно,O
417,след,O
417,това,O
417,.,O
418,Благодаря,O
418,Ви,O
418,.,O
419,Благодаря,O
419,Ви,O
419,",",O
419,госпожо,O
419,Василева,B-PER
419,.,O
420,Трета,O
420,реплика,O
420,от,O
420,Радомир,B-PER
420,Чолаков,I-PER
420,.,O
421,Имате,O
421,думата,O
421,",",O
421,господин,O
421,Чолаков,B-PER
421,.,O
422,Благодаря,O
422,Ви,O
422,",",O
422,господин,O
422,Председател,O
422,.,O
423,Уважаеми,O
423,професор,O
423,Михайлов,B-PER
423,",",O
423,при,O
423,цялото,O
423,ми,O
423,уважение,O
423,към,O
423,Вас,O
423,и,O
423,към,O
423,всички,O
423,други,O
423,колеги,O
423,",",O
423,независимо,O
423,кой,O
423,коя,O
423,парламентарна,O
423,група,O
423,представлява,O
423,",",O
423,смятам,O
423,",",O
423,че,O
423,всички,O
423,емоции,O
423,идват,O
423,от,O
423,факта,O
423,",",O
423,че,O
423,повечето,O
423,от,O
423,колегите,O
423,приемат,O
423,това,O
423,за,O
423,личен,O
423,въпрос,O
423,.,O
424,Не,O
424,",",O
424,професор,O
424,Михайлов,B-PER
424,",",O
424,това,O
424,не,O
424,е,O
424,личен,O
424,въпрос,O
424,",",O
424,повярвайте,O
424,.,O
425,Въпросът,O
425,е,O
425,принципен,O
425,и,O
425,когато,O
425,абсолютно,O
425,принципно,O
425,си,O
425,го,O
425,поставял,O
425,няколко,O
425,пъти,O
425,във,O
425,формáта,O
425,",",O
425,в,O
425,който,O
425,си,O
425,се,O
425,разбрал,O
425,със,O
425,своите,O
425,партньори,O
425,",",O
425,че,O
425,ще,O
425,работиш,O
425,",",O
425,но,O
425,не,O
425,получаваш,O
425,необходимото,O
425,внимание,O
425,",",O
425,разбираш,O
425,",",O
425,че,O
425,единственият,O
425,начин,O
425,да,O
425,привлечеш,O
425,вниманието,O
425,им,O
425,е,O
425,да,O
425,го,O
425,поставиш,O
425,на,O
425,вниманието,O
425,на,O
425,по-широка,O
425,аудитория,O
425,.,O
426,Наистина,O
426,приемете,O
426,",",O
426,че,O
426,защитаваме,O
426,принципна,O
426,позиция,O
426,и,O
426,бихме,O
426,защитавали,O
426,тази,O
426,позиция,O
426,",",O
426,когато,O
426,става,O
426,въпрос,O
426,за,O
426,всяка,O
426,една,O
426,от,O
426,останалите,O
426,парламентарни,O
426,групи,O
426,",",O
426,включително,O
426,и,O
426,за,O
426,Вашата,O
426,.,O
427,Вие,O
427,приемате,O
427,",",O
427,че,O
427,ние,O
427,защитаваме,O
427,само,O
427,нещо,O
427,",",O
427,което,O
427,се,O
427,полага,O
427,на,O
427,„,B-ORG
427,Има,I-ORG
427,такъв,I-ORG
427,народ,I-ORG
427,“,I-ORG
427,.,O
428,Не,O
428,",",O
428,ние,O
428,защитаваме,O
428,наистина,O
428,думата,O
428,„,O
428,парламентаризъм,O
428,“,O
428,.,O
429,Приемете,O
429,го,O
429,и,O
429,престанете,O
429,да,O
429,гледате,O
429,на,O
429,„,B-ORG
429,Има,I-ORG
429,такъв,I-ORG
429,народ,I-ORG
429,“,I-ORG
429,като,O
429,на,O
429,хора,O
429,",",O
429,които,O
429,едва,O
429,ли,O
429,не,O
429,се,O
429,опитват,O
429,да,O
429,инспирират,O
429,конфликти,O
429,.,O
430,Не,O
430,",",O
430,напротив,O
430,",",O
430,търсим,O
430,съгласие,O
430,и,O
430,мисля,O
430,",",O
430,че,O
430,това,O
430,е,O
430,призванието,O
430,на,O
430,всички,O
430,политици,O
430,–,O
430,да,O
430,търсят,O
430,съгласие,O
430,и,O
430,обединение,O
430,",",O
430,а,O
430,не,O
430,да,O
430,търсят,O
430,разединение,O
430,.,O
431,(,O
431,Ръкопляскания,O
431,от,O
431,ИТН,B-ORG
431,.,O
432,Частични,O
432,ръкопляскания,O
432,от,O
432,ДПС,B-ORG
432,.,O
432,),O
